"date","coef","beta","lo90","lo68","hi68","hi90"
"1992-10-01","margin",0.151251995174264,-0.726086747596063,-0.379514843340372,0.541202803079935,0.770531132826659
"1993-01-01","margin",0.118829986108741,-0.719106994172925,-0.283098445882135,0.445533273912409,0.772506413814088
"1993-04-01","margin",0.171376349337557,-0.464530497631782,-0.0806128451611952,0.49398665100589,0.958260531700599
"1993-07-01","margin",0.0722556107289607,-0.610673001737262,-0.219756181096057,0.354898567783892,0.676292940617064
"1993-10-01","margin",0.16999533785854,-0.408027549037128,-0.0863343106187543,0.487053431258317,0.675557194274781
"1994-01-01","margin",0.138717864637327,-0.38306204409612,-0.0672136854553336,0.347709008078393,0.747053661096447
"1994-04-01","margin",0.153979723525563,-0.391184130968338,-0.065894497945572,0.434534407375626,0.902286555515031
"1994-07-01","margin",0.173338251888383,-0.312267212059833,-0.0536788697356849,0.397887430164143,0.710197070858799
"1994-10-01","margin",0.197905282474258,-0.328153969262792,-0.0445683566022808,0.453560262673943,0.668305221433159
"1995-01-01","margin",0.171986643008093,-0.345561197523578,-0.055986101273035,0.432236638553326,0.686336248336849
"1995-04-01","margin",0.275581161131008,-0.0577327632344451,0.0190978539882385,0.506144087053018,1.05629098632964
"1995-07-01","margin",0.237860959028399,-0.0860172843246181,-0.0175583355013771,0.458344263431924,0.887880085031658
"1995-10-01","margin",0.218101359147426,-0.454674279572783,0.0450103391828737,0.435022627523354,0.731214755480665
"1996-01-01","margin",0.0558683987736795,-0.482375053821912,-0.262638530213357,0.261570632290731,0.423048633446927
"1996-04-01","margin",0.116006390147013,-0.400740177761001,-0.06652674637341,0.356835214898039,0.535043637372802
"1996-07-01","margin",0.126076843369849,-0.174573987633214,-0.0368250921442291,0.292315913932937,0.500369110132565
"1996-10-01","margin",0.109369432041266,-0.490673208027309,-0.180858007289325,0.376589968347312,0.477305056389674
"1997-01-01","margin",0.118013600906716,-0.0978052359334026,-0.0362786400544624,0.268608217438054,0.464832695864262
"1997-04-01","margin",0.152661609970823,-0.102627337279035,-0.0252129988290078,0.305997646889238,0.421040512042682
"1997-07-01","margin",0.163215963689991,-0.178162947135832,-0.0194874699484089,0.346176010774728,0.420903887753181
"1997-10-01","margin",0.248306825870091,-0.114623764835171,0.120377691961873,0.4058178444491,0.503049186286245
"1998-01-01","margin",0.215395158993403,-0.115902966770655,0.0214418844679964,0.375090428143461,0.571605582809993
"1998-04-01","margin",0.209584037827559,-0.0820673188420905,0.0314479003534219,0.358924473087652,0.46650541586613
"1998-07-01","margin",0.176084849970706,-0.177157585891848,0.00418566042570379,0.339778800163801,0.454504896566234
"1998-10-01","margin",0.269435537640441,0.00979270767634584,0.0947558346552939,0.436328268566445,0.529758481032847
"1999-01-01","margin",0.171931685267431,-0.238849284085151,0.0305389833735756,0.337292467993575,0.429367612484445
